# F470N
2.000466386000000421e+04 1.189261342112582596e-15
2.002074478000000090e+04 5.767976897190212023e-16
2.003682570000000123e+04 4.424064242926174583e-16
2.005290662000000157e+04 5.308643494588821614e-16
2.006898753999999826e+04 1.003250155664748683e-15
2.008506845999999859e+04 6.917476652193666136e-16
2.010114937999999893e+04 7.154571488990573531e-16
2.011723030000000290e+04 5.289935467759131494e-16
2.013331121999999959e+04 3.793458233667076754e-16
2.014939213999999993e+04 3.686874878528590018e-16
2.016547306000000026e+04 6.392188230941735606e-16
2.018155398000000059e+04 4.817528137172417373e-16
2.019763489999999729e+04 2.209224395014782199e-16
2.021371582000000126e+04 2.023124297357373004e-16
2.022979674000000159e+04 1.894962991685407521e-16
2.024587766000000192e+04 3.097236203932829271e-16
2.026195857999999862e+04 3.985630485194807970e-16
2.027803948999999920e+04 3.864663962638521062e-16
2.029412040999999954e+04 2.960950233043741292e-16
2.031020133000000351e+04 1.710535632961417840e-16
2.032628225000000020e+04 1.122867992076960430e-16
2.034236317000000054e+04 1.823331214135884788e-16
2.035844409000000087e+04 2.202919600352367830e-16
2.037452501000000120e+04 2.158070727816819011e-16
2.039060592999999790e+04 1.555349441832289811e-16
2.040668684999999823e+04 2.216647984417995242e-16
2.042276777000000220e+04 2.281510883809206978e-16
2.043884868999999890e+04 2.380028021124874732e-16
2.045492960999999923e+04 2.837283541065425264e-16
2.047101052999999956e+04 2.914349197737290407e-16
2.048709144999999626e+04 3.599731066166788611e-16
2.050317237000000387e+04 5.202019835395596094e-16
2.051925329000000420e+04 4.511102617034823121e-16
2.053533421000000089e+04 4.180431002520880643e-16
2.055141513000000123e+04 4.672539004280867472e-16
2.056749604999999792e+04 6.831143835491957232e-16
2.058357696999999825e+04 9.194723104826648486e-16
2.059965787999999884e+04 9.531914487652160904e-16
2.061573879999999917e+04 7.892421492055572029e-16
2.063181971999999587e+04 8.414313614473117624e-16
2.064790063999999984e+04 8.881047757410765463e-16
2.066398156000000017e+04 9.038401768708695025e-16
2.068006248000000051e+04 8.041344240694503136e-16
2.069614340000000084e+04 6.706941740944175549e-16
2.071222431999999753e+04 4.735416037374135335e-16
2.072830524000000150e+04 4.207191356343521618e-16
2.074438616000000184e+04 5.648108822750484640e-16
2.076046707999999853e+04 6.627063946581955755e-16
2.077654799999999886e+04 9.301501900035663446e-16
2.079262891999999920e+04 1.090381062375943918e-15
2.080870984000000317e+04 1.458670101518261890e-15
2.082479076000000350e+04 1.272529647064397966e-15
2.084087168000000020e+04 1.506641676291062831e-15
2.085695260000000053e+04 1.335614779016230252e-15
2.087303351999999722e+04 1.442656913739521581e-15
2.088911443999999756e+04 1.596356417848180745e-15
2.090519535999999789e+04 4.205633066112006638e-15
2.092127626999999848e+04 4.562225646757227876e-15
2.093735718999999517e+04 6.273196083458290646e-15
2.095343811000000278e+04 5.389120015791856498e-15
2.096951903000000311e+04 7.318282455554832519e-15
2.098559994999999981e+04 6.636992953564046016e-15
2.100168087000000014e+04 7.178566221473756355e-15
2.101776178999999684e+04 6.626949982139448498e-15
2.103384271000000081e+04 8.122339467798547427e-15
2.104992363000000114e+04 1.505902984885453344e-14
2.106600454999999783e+04 1.802415065849747784e-14
2.108208547000000181e+04 1.457647196260252827e-14
2.109816638999999850e+04 1.607249568014012057e-14
2.111424730999999883e+04 1.728306702252116155e-14
2.113032823000000280e+04 1.773478637675550055e-14
2.114640914999999950e+04 2.516423931875585333e-14
2.116249006999999983e+04 2.338936182521558223e-14
2.117857098999999653e+04 2.196829976431984657e-14
2.119465190999999686e+04 2.165967148856957441e-14
2.121073283000000447e+04 2.832494755056340775e-14
2.122681375000000116e+04 2.205201460304057120e-14
2.124289466000000175e+04 2.694320772364719097e-14
2.125897558000000208e+04 9.856089102930257504e-15
2.127505650000000242e+04 9.502742568623017061e-15
2.129113741999999911e+04 8.247431818238250802e-15
2.130721833999999944e+04 7.517697840545404484e-15
2.132329925999999614e+04 1.049089435436636993e-14
2.133938017999999647e+04 8.919828114487555931e-15
2.135546110000000408e+04 1.265012377107935722e-14
2.137154202000000078e+04 1.352098460294506529e-14
2.138762294000000111e+04 2.033684012550102619e-14
2.140370385999999780e+04 1.878821535573636525e-14
2.141978477999999814e+04 1.877314686532292410e-14
2.143586570000000211e+04 1.732418987561694880e-14
2.145194661999999880e+04 1.923156713109358915e-14
2.146802753999999914e+04 2.280770488700173625e-14
2.148410846000000311e+04 2.570718501866326616e-14
2.150018937999999980e+04 2.229751942859860161e-14
2.151627030000000377e+04 1.797728517263567655e-14
2.153235122000000047e+04 1.641134744115873254e-14
2.154843214000000080e+04 1.528060307311692757e-14
2.156451305000000139e+04 2.324099461607911337e-14
2.158059397000000172e+04 1.488400443982901959e-14
2.159667488999999841e+04 1.179828348231228765e-14
2.161275580999999875e+04 1.259034532195244890e-14
2.162883672999999544e+04 1.571420943805848345e-14
2.164491765000000305e+04 1.534461756965236566e-14
2.166099857000000338e+04 1.330266406495103694e-14
2.167707949000000008e+04 1.461610984141557145e-14
2.169316041000000041e+04 1.505282794927202660e-14
2.170924133000000074e+04 1.685567014592728035e-14
2.172532224999999744e+04 1.842935613029996363e-14
2.174140317000000141e+04 2.639576961454103938e-14
2.175748408999999810e+04 2.247792929174938240e-14
2.177356501000000208e+04 1.919548471616642473e-14
2.178964593000000241e+04 2.685957734439805001e-14
2.180572684999999910e+04 3.682442571051823851e-14
2.182180777000000307e+04 3.541650716947669947e-14
2.183788868999999977e+04 2.319880355246465465e-14
2.185396961000000010e+04 2.075828599176310003e-14
2.187005053000000044e+04 1.836935877806223280e-14
2.188613144999999713e+04 2.244222973721506489e-14
2.190221235999999772e+04 2.233649927552293206e-14
2.191829327999999805e+04 2.004906558030263999e-14
2.193437420000000566e+04 1.938093369393032205e-14
2.195045512000000235e+04 2.233821468326450414e-14
2.196653604000000269e+04 3.207069820838190882e-14
2.198261695999999938e+04 3.937241734790738769e-14
2.199869787999999971e+04 4.959498704258454640e-14
2.201477880000000005e+04 4.791493911171238046e-14
2.203085971999999674e+04 5.211090074683102135e-14
2.204694064000000071e+04 5.551748119870111724e-14
2.206302156000000105e+04 6.059618493232680439e-14
2.207910248000000138e+04 6.631263887342044734e-14
2.209518340000000171e+04 5.713341891090731310e-14
2.211126431999999841e+04 6.794850260567595039e-14
2.212734523999999874e+04 7.951672381933454038e-14
2.214342615999999543e+04 1.083020227619978109e-13
2.215950707999999941e+04 1.196839017774697781e-13
2.217558799999999974e+04 1.049125377524699648e-13
2.219166892000000007e+04 1.107750296723184459e-13
2.220774984000000040e+04 1.068674626427734764e-13
2.222383075000000099e+04 1.471869098441011330e-13
2.223991167000000496e+04 1.632037472837863260e-13
2.225599259000000166e+04 1.746028310844083791e-13
2.227207351000000199e+04 1.813276916704002392e-13
2.228815442999999868e+04 1.530537855683398833e-13
2.230423534999999902e+04 1.539408828625350396e-13
2.232031626999999935e+04 1.740779173928243233e-13
2.233639718999999604e+04 2.073293549296580757e-13
2.235247811000000365e+04 1.219048850420972412e-13
2.236855903000000035e+04 1.137294522437258431e-13
2.238463995000000068e+04 2.636190864087308393e-13
2.240072087000000101e+04 2.035876840826675810e-13
2.241680178999999771e+04 3.277630048208450354e-13
2.243288270999999804e+04 1.652339593705699160e-13
2.244896362999999474e+04 2.299347344947143173e-13
2.246504454999999871e+04 4.244501348068264992e-13
2.248112547000000268e+04 4.352279126396021380e-13
2.249720638999999937e+04 8.258242247063246540e-13
2.251328730999999971e+04 8.614581597296607502e-13
2.252936823000000368e+04 1.000988325629774243e-12
2.254544914000000063e+04 1.000920997504445278e-12
2.256153005999999732e+04 1.099812185976656617e-12
2.257761098000000129e+04 1.818534002403331278e-12
2.259369189999999799e+04 1.437899014579787724e-12
2.260977281999999832e+04 1.256140678069795817e-12
2.262585373999999865e+04 4.788393422454771429e-13
2.264193465999999898e+04 7.951230403141352739e-13
2.265801558000000296e+04 2.111560635174111002e-12
2.267409650000000329e+04 1.163256311881162399e-12
2.269017741999999998e+04 3.021805040553704029e-12
2.270625834000000032e+04 1.991028007846417899e-12
2.272233925999999701e+04 1.463957298009595652e-12
2.273842017999999734e+04 2.087409263182606028e-12
2.275450110000000495e+04 2.334280990226045390e-12
2.277058202000000165e+04 3.567822325919478467e-12
2.278666294000000198e+04 2.461725643843174103e-12
2.280274385999999868e+04 2.482549653377350127e-12
2.281882477999999901e+04 2.698302070644403653e-12
2.283490569999999934e+04 2.815237978423195351e-12
2.285098661999999604e+04 3.404163645550521565e-12
2.286706752999999662e+04 2.757435213763632360e-12
2.288314845000000059e+04 2.429730846000089059e-12
2.289922936999999729e+04 2.905888880743178816e-12
2.291531029000000126e+04 3.162914652448322699e-12
2.293139121000000159e+04 3.948203589640404687e-12
2.294747212999999829e+04 1.431142390008678717e-12
2.296355305000000226e+04 4.660307346724573635e-13
2.297963397000000259e+04 5.678981515384846272e-13
2.299571488999999929e+04 1.397501854541379295e-13
2.301179580999999962e+04 1.433038445738250005e-12
2.302787672999999631e+04 7.637948943432283662e-12
2.304395765000000029e+04 7.103361169978567788e-12
2.306003857000000426e+04 1.097074177568069813e-11
2.307611949000000095e+04 8.652888985497875283e-12
2.309220041000000128e+04 7.988228831729262018e-12
2.310828132999999798e+04 6.838939035406421408e-12
2.312436224999999831e+04 7.969407050718762983e-12
2.314044316999999864e+04 2.166833510881819743e-11
2.315652408999999534e+04 2.469888930534082530e-11
2.317260501000000295e+04 2.935610613016299278e-11
2.318868591999999990e+04 1.262090788271044672e-11
2.320476684000000387e+04 8.167325256396513138e-12
2.322084776000000056e+04 1.658862933168284769e-11
2.323692868000000090e+04 4.316044324214581514e-11
2.325300959999999759e+04 6.785460425727406849e-11
2.326909052000000156e+04 1.034520325335577312e-10
2.328517144000000189e+04 1.029112093874679586e-10
2.330125235999999859e+04 1.470367595195668642e-10
2.331733327999999892e+04 2.712729461374421771e-10
2.333341419999999925e+04 3.943296246688267196e-10
2.334949511999999959e+04 6.244916093888374159e-10
2.336557604000000356e+04 8.490295906839338654e-10
2.338165696000000025e+04 1.185972689843470937e-09
2.339773788000000059e+04 1.668490337033606204e-09
2.341381879999999728e+04 2.153092891686747318e-09
2.342989971999999761e+04 2.760919511323031243e-09
2.344598063999999795e+04 3.206312454671698365e-09
2.346206156000000192e+04 3.646232613331559228e-09
2.347814248000000225e+04 4.073907632415181724e-09
2.349422340000000258e+04 4.411688937538690510e-09
2.351030431000000317e+04 4.781153052253114172e-09
2.352638522999999986e+04 5.117910739428718203e-09
2.354246615000000020e+04 5.277888135370304281e-09
2.355854706999999689e+04 5.411301107256880802e-09
2.357462798999999723e+04 5.246984444202677982e-09
2.359070891000000120e+04 5.075382533616461559e-09
2.360678982999999789e+04 4.976733546529817615e-09
2.362287075000000186e+04 4.648349646217148658e-09
2.363895166999999856e+04 4.363485096988051635e-09
2.365503258999999889e+04 3.855484771084129337e-09
2.367111351000000286e+04 3.425187364104512452e-09
2.368719442999999956e+04 3.032607813285507523e-09
2.370327534999999989e+04 2.618657917176859423e-09
2.371935627000000022e+04 2.219756659634742482e-09
2.373543718999999692e+04 1.747926674492931622e-09
2.375151811000000453e+04 1.292400656940428949e-09
2.376759903000000122e+04 9.674307107710573354e-10
2.378367995000000155e+04 6.335288400581172813e-10
2.379976087000000189e+04 5.265347469143596875e-10
